user,content,helpful_count,timestamp,recommendation
76561199134641853,apex is dead RIP,0,2024-07-17 05:37:26,False
76561197994594725,"Money hungry EA, not fixing stuff like cheaters or adding better servers",0,2024-07-16 18:55:20,False
76561198354031760,"Played day 1 in 2018 on xbox and picked the game up again in season 7-9. Afterwards I could not stand it any longer with the constant addition of cosmetics and events with no real pheasible gameplay introductions that kept the game fresh and now the game has only proceeded to get greedier over the years and It must be stated that EA is scummy and NO ONE should play this game. Get Titanfall 2 or Find something else, youll thank yourself",0,2024-07-16 16:44:37,False
76561199200717698,new battlepass system killed this game,0,2024-07-16 16:10:45,False
76561198016666239,"Stop being so damn greedy, Holy shit. 
Why is it always EA who is the most greedy mfs? Also, the games been out for awhile now and yous still never bothered to fix the God forsaken Audio. THEN, you guys straight up said "" Nah we aint doing Rank Duos"" ? Like Fuckyou too, why listen to your fanbase, right? You guys continue to do everything in your power to ruin this game it seems. 

thats fine ig, Once the szn ends, im done playing.",2,2024-07-16 16:09:47,False
76561198145110662,"The game finally received shared account progression after milking all they can with micro transaction. Then when people went to merge their accounts, some lost their accounts permanently. I was one of them so I gave customer support a call to assist and they rudely and irritably told me no dice. Never really had good experiences from their company so honestly can't leave a recommended review.",1,2024-07-16 06:51:36,False
76561198112590572,"Instead of fixing the game, they give a worse battle pass as an ""upgrade""
",1,2024-07-14 18:57:23,False
76561198109666838,mom said its my turn on the review bomb,1,2024-07-13 01:21:09,False
76561198998839415,"This game is a joke. These people created a super intuitive movement shooter, BY ACCIDENT. It took content creators and its own community to figure the tech out, meanwhile devs are doing everything in their power to ruin the game. Oh, rampant cheaters? Here’s a re-color. Oh, you’ve been playing the game for 2000 hours and don’t have an heirloom cause you refuse to pay these money-grumbling, sadistic, greedy fools. Let’s take away the 500 pack guaranteed heirloom so they have to pay! The new battle pass, more focus on genders than balanced inputs LMAOOOOOO. I’ll continue to go into the firing range when I wanna turn my brain off and do some parkour but that’s about all this shitty “free-to-play” game is worth",2,2024-07-11 16:55:13,False
76561198067236836,40 bucks?? Y'all really putting the pass into battle pass.,7,2024-07-09 20:42:35,False
76561198965251911,good game,0,2024-07-08 20:25:21,True
76561199000742689,great game only smashed 2 controllers after dying to some bullshit.,1,2024-07-05 01:44:42,True
76561198170048866,can't even open the fucking game without it crashing,1,2024-07-04 23:27:15,False
76561198125815595,"dogshit, fix ur servers",0,2024-06-23 03:56:44,False
76561198146437653,the game is amazing but the no audio is ass,0,2024-06-22 17:04:40,True
76561199067746286,"wish they made titanfall 3, its a good game for nostalgia i guess but too much of a money grab",1,2024-06-22 14:34:57,False
76561198005543323,O_O,2,2024-05-15 18:54:19,True
76561199446559322,hm,0,2024-05-07 23:39:09,True
76561198058547868,"People will be angry for this reason or that, but this is honestly my all-time favorite video game. There's a reason why we all come back to it after a new game's hype dies down.",0,2024-05-07 20:13:25,True
76561198193005151,"Dog shjt game, play some other games. Wouldn't recommend it",1,2024-04-23 13:54:46,False
76561198089021087,i like using the flatline in apex legend,1,2024-04-21 19:15:26,True
76561199152713638,dont play it im down 10k dolla,0,2024-04-20 20:23:35,True
76561197975485567,Helldivers CEO put it perfectly: PvP brings out the worst in people. Everyone in this game deserves the suffering and loneliness that comes with its lifestyle.,2,2024-04-20 20:01:36,False
76561198028094748,rtetewrgegr,0,2024-04-19 22:07:11,False
76561198344261151,"its game 
",0,2024-04-18 01:29:10,True
76561198083724417,Fast & fun,0,2024-04-16 03:00:47,True
76561198808260938,I haven't played this game for the better part of 2 years after uninstalling it to play Titanfall 2 and I can easily say it was one of the best decisions I've ever made,3,2024-04-14 02:27:05,False
76561198050340324,"Edit : 2024 and I have a question EA. Where is all the money you take from your player base (with again and again less content for each update, more ways to pay...) ? You don't collect skin anymore in this game, you collect red symbols for connection issues...

Go to my account today, have a message about cross-save, lost 90% of it, skins, event progress, level, Battle Pass locked lv 0 (I buy it and up it like 60..70...).... So where is the money/time/effort... I spent ?

BUT THANKS EA FOR THE 250$+ EVENT AND NOTHING FOR THE GAMEPLAY THIS SEASON !!",2,2024-04-02 17:12:02,False
76561198009699780,"my game is crashing all of a sudden, plz fix",1,2024-04-01 22:02:22,False
76561199038651473,"They're now abandoning character specific heirlooms and setting their sights on more hyper monetized content based on the new 'artifacts.'($360 per artifact) Yet they have still not addressed any of the game's issues like the audio vanishing faster than my father, the matchmaking consistently leading to steamrolls, or the servers that's made from something weaker than my will to exist. Maybe once they start solving their issues I'll change my review.",2,2024-04-01 04:09:51,False
76561198077348015,the games code is compromised allowing them to hack into ranked matches and cheat no problem never get banned these devs dont care and keep selling costumes lol,1,2024-03-27 07:01:53,False
76561198146434045,,0,2024-03-20 12:25:56,True
76561199157622722,horrible.,2,2024-03-19 18:54:58,False
76561198068678999,Game is ok I guess,1,2024-03-14 14:05:08,True
76561199085321292,"When I queue for duos don't make it switch to trios, also might as well mute enemy footsteps since teammates feet are 30x louder. PLEASE MAKE THE GAME LAG HARDER, I NEED TO LOSE A FIGHT BECAUSE THE GAME LAGS THE EXACT SECOND I START SHOOTING",1,2024-03-09 20:20:37,False
76561199137818680,good game,0,2024-02-13 23:27:13,True
76561199219918673,we got this and not titanfall 3,1,2024-01-30 01:20:41,False
76561198360775008,ive changed my mind on this game its ass,0,2024-01-26 08:55:47,False
76561198811439987,dogshit,0,2024-01-23 20:33:52,False
76561199229103008,this game made me squirt,0,2024-01-17 00:11:47,True
76561199232744694,shit,0,2024-01-09 07:01:53,False
76561198073920877,I despise this game,0,2024-01-06 05:25:10,True
76561199127213779,"This game is the bane of my existence. I have almost 800 hours in the game, and every second was excruciating. Don't play it, P.s. i love shock mommy.",2,2023-12-30 03:19:43,True
76561199025255637,"sweat kill me, me kill myself in real life. Very bad",0,2023-12-26 18:38:32,False
76561199138379580,"EVERYONE THAT'S PART OF THIS DEBACLE SHOULD BE FIRED. Lets take a look.

Server = Terrible
AUDIO == What AUDIO?
CAS = Terrible
Ranked = Also Terrible
Hit Registration, dying behind closed doors , all part of the fun
Cosmetics = Call your bank and get the 2nd mortgage
Events= Eh
Characters = Good but unbalanced
Game play= When not crashing .. THE MOST ADDICTIVE EXPERIENCE 
Should you even download = NO
Support from the DEVS = LMAO",0,2023-12-18 00:08:15,False
76561199244627580,"Ive quit the game multiple times, yet i still keep coming back. does that say anything?",0,2023-12-16 15:51:40,True
76561198173280779,"Teased Titanfall 3 so hard during TGA, then didn't announce it. Fuck Apex and fuck Respawn. This game is trash, give us Titanfall.",0,2023-12-08 04:10:49,False
76561199196547019,little rats everywhere.,0,2023-12-06 02:29:50,True
76561198086383265,"insaen gma e
",0,2023-12-04 21:44:15,True
76561199073733096,its a typical battle royal,0,2023-12-02 05:30:24,True
76561198055666794,Yeah I linked my account to my EA account so that cross progression would take affect and they deleted everything. Hundreds of dollars spent.,1,2023-11-29 01:47:35,False
76561198090939028,The only BR to play with great movement,0,2023-11-26 07:36:25,True
76561199229412274,yes,0,2023-11-25 04:17:35,True
76561198110043467,it fun,0,2023-11-24 20:17:07,True
76561198047408184,Great game,0,2023-11-22 21:44:00,True
76561198343506644,EVERYTHING!!!!!!!!,0,2023-11-21 01:01:16,True
76561198365657096,gege,0,2023-11-17 14:11:59,True
76561198990752157,This game sucks the soul out of you. and not in a hot way,5,2023-11-12 02:29:22,False
76561198873226350,"game is not entirely bad. new legends shake up the gameplay quite a bit, crafting banners and the reworks to the class system was a much needed improvement, and the grind is not entirely bad for those that don't really care about winning games or being the next biggest twitch streamer.

good game to wind down with if you are looking for a time to goof off with your buddies, or enjoy the titanfall universe

not better than titanfall, but good if you don't want to play titanfall
",0,2023-11-10 00:57:45,True
76561199056899763,balls,0,2023-11-09 20:20:11,True
76561198184241603,Most fun game in the world right now,0,2023-11-09 17:21:00,True
76561199084274402,"game
",0,2023-11-09 03:25:31,True
76561199233488063,Gud game,0,2023-11-08 13:17:11,True
76561198424955699,DOGSHIT GAME SAVE YOURSELF,0,2023-11-07 06:35:53,False
76561198282782162,revenant,0,2023-11-04 21:11:47,True
76561199204407892,i like the colors,0,2023-11-04 13:39:23,True
76561199232057251,FUCK MASSSEV,0,2023-11-03 02:15:53,False
76561198993437191,"Do I hate Apex Legends with every fiber of my being, answer = yes, Do I love Apex, answer = yes",0,2023-11-02 01:47:41,True
76561198445832027,to THICC to quit,0,2023-11-01 22:15:40,True
76561199218342078,peak,0,2023-10-31 22:57:45,True
76561198139914511,The movement is by far the best part!,0,2023-10-31 17:06:34,True
76561199075210126,this ga me a5ttash,0,2023-10-29 18:49:40,True
76561198257866173,"EA sucks, it will cause you to lose all your account progress/cosmetics at some point for no reason.",0,2023-10-28 17:07:34,False
76561198997768254,"best skilled br, unless you hate aim assist.",0,2023-10-25 04:58:59,True
76561198823914852,gud,0,2023-10-23 03:10:22,True
76561199074462387,"i love how reveant does reavenant stufff

",0,2023-10-22 02:19:08,True
76561198893486438,"There is no reason to play this m+k, mickey ass controller jerk off sesh fuck apex",2,2023-10-21 08:20:12,False
76561198212388553,$4000 is too much money. rockstar please fix,0,2023-10-18 19:13:47,False
76561199428718437,"Great
",0,2023-10-13 15:52:53,True
76561199000106963,dd,0,2023-10-12 06:17:07,False
76561197970565871,"Apex Legends is not for casuals. 

Only professional gamers, streamers and sweatlords who desperately want to be streamers play Apex on a daily basis : If you aren't playing like them, you're gonna get destroyed pretty fucking hard, on every single confrotation. There is no room to think and planify. 

For all of them, every single aspect in Apex is taken so serious they feel entitled. They treated Apex Legends as a national esport; one wrong move (ex.: not landing on a high contested POIs), and you'll get verbally abused by your teammates. Thinking outside of the box is a blasphemy to them.

The MMR/SBMM/ whatever matchmaking Respawn is using is the worst experience ever : Unless you have amazing skills, you'll lose a series of matches in a row. 100% Guarantee. Then, the game will put you into an easier lobby so you get a couple of kills, and after that match, Respawn will send you to high skilled lobbies for you to lose more. Wow! What an amazing system, Respawn! So fair and balanced ! And of course, the fans are okay with this. ""Protect the lower skilled players"", my ass : Respawn's MMR takes those low skilled players to feed the more talented players and streamers, and I know, because I'm one of the low skilled players. Even with an overall 1K/D, Respawn will make sure you'll get fucked by better gamers against your skills, even you have the worst K/Ds, and you feel your skills aren't up to the challenges.

Speaking of matchmaking, every lobby, either pubs or ranked, feels like the biggest tournament even conceived : If you try to have fun in the lobby (by that, I mean not play the exact same way the progamers/streamers/sweaties are playing), you lose. Simple as that. And then when you try something else they don't like (ex.: play strategically with placements and loot), you'll receive toxic abuse. There is no middle ground in this game. As long as heirlooms recolours are selling high, Respawn seems okay with a toxic community.

It's sad, really, because the gameplay is one of the best FPS around: there is not another game close to what Apex is offering (except Titanfall 2, in some ways).

Having fun in a videogame is a foreign concept at Respawn, and its community as a whole seems to agree with the devs's vision.

If you're a casual, look somewhere else. Trust me, there are games deserve more your time than Apex Legends.

EDIT : Went back for one more season, and my review still stands. Matchmaking is garbage and Respawn really hates casual players. STAY AWAY FROM APEX LEGENDS.",2,2023-10-10 00:22:21,False
76561199153558098,FUN!!,0,2023-10-09 22:59:42,True
76561198360178788,ranked needs improving!!!!!!!!!!!!!,0,2023-10-06 04:05:51,True
76561199248338430,"Despite the removal of Arena Mode; I still love this game because it forces me to be the best player; most of all, the best shooter; because it takes great practice and skill to survive the world of apex.  So I highly recommend this to anyone who desires to be the best in survival.",2,2023-09-28 10:30:55,True
76561198849508572,Trash,0,2023-09-22 22:11:31,False
76561198087170565,Too sweaty.,0,2023-09-20 04:33:33,False
76561198202786773,Don't,0,2023-09-14 16:27:37,False
76561198408635486,🗿,0,2023-09-11 16:37:18,True
76561198061180930,Bad,0,2023-09-05 06:50:24,False
76561198258357708,"Sep 2nd, 2023:
I don't often write reviews, but I feel compelled to express my disappointment with Season 18.

The matchmaking system is seriously flawed. In many instances, I find myself pitted against either low-level cheaters or seasoned predators, which has seriously hampered the enjoyment for my friends and me. And this is on non-Asian servers; I can only imagine what the experience would be like there.

Regarding the in-game shop and events, the offerings have been lackluster at best. It seems that Respawn and EA are attempting to recoup losses from Seasons 16 and 17, but the current state of the game provides little incentive for financial investment. This is coming from someone who has purchased over 1,200 gold skins and 22 heirlooms. If things continue this way, I foresee a significant decline in the player base, and it's disappointing that the developers don't seem to acknowledge this.

The gameplay itself has become so unbalanced that it encourages teaming, which in my view undermines the competitive nature of the game. It's evident that the studio's focus has shifted away from the needs and experiences of average players. I've decided to step back from the game for now and will consider returning once improvements have been made.

——From a greatly disappointed player

----------------------------------------------------------------------------------------------------------------------------
Sep 21st, 2023

Are you out of your freaking mind??? WTF! WTF is this normal game mode!!! Do not force your customers to play shift!!! There is no loot!!!! And fix your freaking match making system!!! If you knew the old map is shift (that's why you changed it dramatically), don't just put it back in a even worse form!!! You want money, I get it, and you know the easiest way to get money for you?? Make players like your game!!!! Not Making them QUIT !!!!

Previously, you had the decency to allow players to choose what to play, normal or some horseshift mode. This time?? What is wrong with you, Respawn????? STOP FEEDING US SHIFT !!!! Have you learnt nothing since the last time this game has died??? 

WHO is in you management team !!! WHO are your PROJECT MANAGERS ???
FIRE THEM!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
They Clearly do NOT know SHIFT !!!!!!

----------------------------------------------------------------------------------------------------------------------------
Sep 29th, 2023

Yes, I still have not quit the game, haha. I started playing ranked though, and is currently at Silver III, why? Cause there's a bunch of PREDATORS in my SILVER Game!! Why? Cause the game is dead, lol.

----------------------------------------------------------------------------------------------------------------------------
October 18th, 2023

Haven't played this game in a while, my life seems to be much better. But God, WHY would I open this game again.... There are reasons maps are reworked, and these maps, SUCK!!!! It is clearly visible that EA and Respawn have data analysts, but they do not base their analysis on reality, but imagination. They should not be making these decisions!!!! Shift game, and I heard the ranked system for next season is built for cheaters, expect them coming, as if there weren't enough...",2,2023-09-03 08:51:23,False
76561199229381629,w game,0,2023-08-30 13:17:02,True
76561198381459320,only thang that bothers me is that they dont have solos,0,2023-08-29 18:54:39,True
76561199175147459,yes,0,2023-08-28 00:49:48,True
76561198299861446,"I mean it's an alright game, where there's just a learning curve. No paywalls so to speak, as the only thing you can really purchase is cosmetic. All in all, its a decent Battle Royale, can't complain.",0,2023-08-17 01:20:10,True
76561198056091140,"One of the best, if not THE best BR game out there.

Biggest issue is the ""skill based matchmaking."" which is total BS because all the top dogs use VPNs and will just stomp you. 
If you havent been playing since day 1, and EVERY SINGLE ****ING DAY SINCE. Good luck staying competitive.",0,2023-08-13 13:08:36,True
76561198795622510,"[h1] Here is a new review of Apex Legends (old review season 16, new review season 22) [/h1]

I have now played Apex for 1400 hours. I've been actively playing it with friends since Season 12 and at the beginning the game was playable. In the meantime it has deteriorated to the end point. EA could have made Apex a really good game, but they tried to turn it into a money-making machine....

[h2] Individual points of criticism: [/h2]

[h3] The game itself: [/h3]
Dous was taken out (big mistake in my opinion). In Season 22 there is not even a normal Apex Battle Royal anymore but only ""Trios Revival"". This means that there is not even any variety and Apex can no longer be played normally. If you want to play normal Apex Battle Royal you now have to play ranked which will be fun with the current matchmaking which is not available.

[h3] Matchmaking: [/h3]
The matchmaking is still non-existent and has gotten worse in parts. When I play ranked with friends of the same rank we get Master and Predator in the match. It's the same in the gamemodes.

[h3] Sound problems and bugs: [/h3]
In the time between season 12-22 ea has not managed to fix bugs like sound problems, package loss, glitshes, server crashes and far more bugs. Since I have been actively playing the game again, hardly anything has changed and more bugs have been added.

[h3] Money Greed: [/h3]
The store offers skins that cost 30-50€ for the fact that they look frankly ugly. The battlepass, for example, can no longer be bought normally with apex points. you can get it for free through tasks [b] BUT [/b] if you want everything from the battlepass you have to pay at least 10€. you only get 2 legendary skins, 10 extra exotic shards, 10 level instant unlocked and have the possibility to play all legends during the season even if you haven't unlocked them yet.

[h3] Unclear graphic design/bugged graphic design: [/h3]
In the menu, things like battlepass challanges or the battlepass itself are extremely confusing. ingame, the graphics are sometimes buggy.

[h3] Not suitable for new players: [/h3]
From my own experience, new players have no fun with apex and quit after about 20 hours of play. the reasons are mostly the bugs, that they have to play against masters or high levels and that everything is extremely chaotic and confusing.


[h2] My own opinion and rating of the game [/h2]

---{ Graphics }---
☐ You forget what reality is
☐ Beautiful
☐ Good
☑ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☐ Good
☐ It's just gameplay
☑ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☑ Bad
☐ I'm now deaf

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☑ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☑ You'll need a second life for grinding

---{ Story }---
☐ No Story
☑ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☑ It's free!
☐ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☑ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☑ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☐ 10

[h3] To say at the end: [/h3]

I hope EA stops destroying the game at some point. Apex has a lot of potential to be a good battle royal but EA is destroying it. Bugs need to be fixed, matchmaking needs to get back to normal and this damn greed for money needs to stop. Please EA stop taking drugs while working on the next season. You make this game horrible and bad....",1,2023-08-12 23:51:20,False
76561198837796644,I have had this game for nearly 200 hours and in this time my family has left me. I have become significantly more racist and misogynistic with a sprinkle of transphopia and homophobia.,2,2023-08-11 23:34:52,True
76561198313548828,good game just will take time to rank up   something  new  for me to play enjoy it so far,0,2023-08-11 18:53:21,True
76561199240105090,yes,0,2023-08-11 04:37:47,True
76561199089759248,"gud game
",0,2023-08-09 19:10:29,True
76561198858174260,fun,0,2023-08-07 08:47:10,True
76561198832947009,awesome game,0,2023-08-04 11:51:03,True
76561198237680936,ok game but my lil bro got hairloom in first drop :(,0,2023-08-03 15:23:10,False
76561198901111760,"Other than almost winning a match and getting kicked for game error, while also receiving a 10 minute penalty from the game auto abandoning(due to game error) its an alright game...

Amount of Times x [4] 
40 mins (Lost Time)",0,2023-07-25 20:36:13,False
76561199121647802,Makes me wanna give a shotgun a blowjob,0,2023-07-13 01:39:42,False
76561199254323221,"its cool ig
",0,2023-07-02 18:11:08,True
76561198906506921,FORTNITE BATTLEPASS,0,2023-07-01 18:01:38,True
76561198082792831,"Unplayable via Steam, corrupts your save on load and makes the damn thing unlaunchable via any method. Not that im missing out on much adding so much garbage like making voice lines 'gender neutral'. Stay away from this sweatfest and show Respawn that Titanfall 3 was what everyone wanted not this horrible woke garbage game.",0,2023-06-30 10:21:33,False
76561198222207004,I loved this game because i played it when i was bored instead of doing something productive,0,2023-06-25 22:56:11,True
76561198211194380,"I love this game, solo q is rough if you're trying to rank up, but the movement of Respawn's games have always been amazing. 

I cannot recommend this game to new players. Even with the addition of the intro lobbies that are supposed to be new user friendly (i.e., filled with bots) as soon as you're out of it you **will** get stomped by high ranking pred's and master ranked players regardless of the game mode. The learning curve is steep and the community makes it steeper. Smurfing is rampant and always will be, and even if it weren't an issue, matchmaking will always put you in lobbies with someone who's macros and soft aim bot make them impossible to hit while they're zeroed in on your forehead or predator ranked players. 

If you're playing with friends, it gets worse because matchmaking also prioritizes putting you with other 3 stacks (who are all usually Master or higher)",3,2023-06-21 23:18:55,False
76561199183640844,"Idk its a game, to sweaty, but fun",0,2023-06-19 05:37:48,True
76561198103989507,its okay i guess,0,2023-06-10 09:48:18,True
76561198024351003,"Not my dream game or shooter, but probably the closest thing to it! Decent all round, always fun to come back to.",0,2023-06-06 08:11:45,True
76561198161689700,This is a good game.,0,2023-06-01 02:55:49,True
76561198799153975,Played it for a bit. It's alright.,2,2023-05-25 23:06:55,True
76561199137321767,fagets,0,2023-05-23 01:54:21,True
76561198057876116,Even the best Apex players get their shit pushed in sometimes. It's reassuring.,0,2023-05-22 18:07:52,True
76561198880682966,this game is shit,0,2023-05-19 20:04:21,True
76561199110211130,Yes its a good game,0,2023-05-13 17:24:22,True
76561198085930430,I hate it so much I love it,0,2023-05-10 01:03:15,True
76561199087055117,dog,0,2023-05-09 23:46:34,False
76561199064217670,great,0,2023-05-09 20:02:52,True
76561199201089120,passion,0,2023-05-09 19:37:18,True
76561198437444461,game sucks,1,2023-04-26 01:43:56,False
76561199387967589,fun,0,2023-04-16 06:09:09,True
76561199037831549,This is the best shooter on the market. Love able characters. Hidden Story. Great Community.,0,2023-04-08 20:31:29,True
76561198288075990,Game Gud,0,2023-04-08 08:20:45,True
76561198009167745,"I played this game since release, loved it then until the hacks took over. If you can stand playing against peeps that run faster, jump higher, move quicker , have aimbot and see thru walls then this is the game for you.  Otherwise prepare to be disappointed cause the game sure don't care about the hacks and the hacks have no shame in using them.  Shame really as this was and could be again the ultimate pvp game.",0,2023-04-04 09:03:56,True
76561198346930363,Great game. dying now tho. few players,0,2023-03-28 19:38:50,True
76561198338525347,it fun,0,2023-03-27 02:38:20,True
76561199003937924,"Game is good. Pretty fun. It's like a gay Titanfall sequel. Community can be kinda sweaty but pretty nice overall, haven't encountered any serious toxicity.",0,2023-03-26 18:57:05,True
76561199152903806,"Thumb's Up From Me!
(Please release my family EA)",0,2023-03-23 04:00:59,True
76561199257582598,full hackers,1,2023-03-22 02:59:50,False
76561199159730229,Love this game,2,2023-03-18 18:57:31,True
76561199169853020,good game but really hard if your new,0,2023-03-15 04:14:34,True
76561199119334007,Cock throbbing fun~,1,2023-03-13 04:01:16,True
76561199063196408,"""If you a dumb, own it be the dumb"" Jack Soff",1,2023-03-13 03:23:46,True
76561198865675692,it's stinky and makes your breakfast taste like fart.,0,2023-03-11 22:42:13,False
76561198288384897,I just wish they would release a legend whose ability is to have a stable connection to the servers,0,2023-03-11 00:38:41,True
76561199227460696,this games fire fr,0,2023-03-10 01:00:02,True
76561198012683362,"all great, but get disconnect on ranked game and then get time penalty and rank penalty
is awful",0,2023-03-06 00:29:48,False
76561198876027941,We all hate ourselves.,0,2023-03-03 00:39:58,False
76561198221620832,Best Battle Royale Game out Right Now!,0,2023-02-28 04:17:40,True
76561199204304833,"GREAT GAME IT IS FIRST PERSON SHOOTING WITH NO INIPROPRANT THINGS PROBLY 13+
",0,2023-02-26 03:57:44,True
76561199077561439,"great game
",0,2023-02-21 16:29:49,True
76561199125235352,"i like it
",0,2023-02-18 17:15:13,True
76561199177242257,"cool
",0,2023-02-17 08:00:44,True
76561199082520050,it is good,0,2023-02-16 06:32:48,True
76561199067919048,good game,0,2023-02-13 21:23:37,True
76561199216921392,"best game 
",0,2023-02-13 12:06:32,True
76561198145357045,This is a creative and fun entry to the Battle Royale genre. Each Legend offers its own learning curve and offers their own ways to win.,0,2023-02-13 03:16:56,True
76561199220442285,Great Game,0,2023-02-11 17:26:43,True
76561198997171576,its kinda okay,0,2023-02-11 10:45:22,True
