user,content,helpful_count,timestamp,recommendation
76561198356224313,"It's fun, not as sweaty as most other FPS's and somehow way less toxic than OW1.",0,2024-06-02 11:18:49,True
76561198082559753,Playing Overwatch 2 cured my addiction to playing Overwatch,0,2024-05-29 17:30:24,False
76561199090218455,shit game,0,2024-05-26 20:05:45,False
76561198980429785,"Mainly because when I went to merge my xbox account with the PC one, it led to me losing all my collected skins, sprays, charms, everything I had collected from overwatch 1 on my xbox account.",1,2024-05-15 19:59:40,False
76561198288254178,A very fun classic game that is really fun and enjoyable with friends. Would absolutely recommend to any friend group!,1,2024-04-23 00:23:51,True
76561198079433664,"Look, deep down there is a good idea, fun story to tell, and potentially good game-play. But unfortunately some people care more about trying to make as much money as possible, and not making a good game.",6,2024-04-17 00:35:47,False
76561199590235358,"heroes never die, but my will to live sure did",1,2024-04-14 19:42:19,True
76561198071979635,"Unfortunately, no one is playing the game. Blizzard went crazy trying to build the ""right"" atmosphere in their opinion. The support is completely incompetent. The ban system is unfair and absurd. There are no events comparable to Overwatch 1 and there will not be.",8,2024-04-08 11:32:43,False
76561198292248234,way to kill a game,11,2024-03-16 10:41:30,False
76561199414324457,W game,0,2024-03-12 18:13:31,True
76561199563557127,YEE,0,2024-02-21 06:00:45,True
76561198272447426,tanks need a buff really bad,0,2024-02-19 15:43:22,True
76561198383559086,"Bought the fabled PVE, Played the PVE, was satisfied by the PVE, then realised that i have made a mistake, proceeds to never play this ever again DX",2,2024-02-16 12:27:01,False
76561199120261236,tis fun,0,2024-02-13 19:38:19,True
76561198044387870,this game has a community that encourages racism,1,2024-01-06 11:04:15,False
76561198097308239,meh.,1,2023-12-28 20:57:20,False
76561198337762077,more Pve content pls,1,2023-12-08 19:52:47,False
76561199194846098,save yourself,9,2023-12-07 19:10:29,False
76561198271686632,"nga
",2,2023-12-06 07:52:06,True
76561199044104906,Despite its downfalls Overwatch 2 has made some great memories with me and my friends grinding the battlepass at 3am,1,2023-11-29 05:25:26,True
76561198057624406,blizzard why,0,2023-11-27 03:27:23,False
76561198174787086,Cool game.,2,2023-11-25 18:37:57,True
76561199026513336,"MONKEY
",5,2023-11-24 04:36:47,True
76561198884413727,Porn creators are more hard working than Blizzard is ong.,4,2023-11-23 05:02:12,False
76561199472946141,I love this game and everything is so good like the graphs or the animation,1,2023-11-20 21:29:02,True
76561198968559481,"Its fun when people aren't being toxic 24/7 and when your playing with friends it can be quite funny, i mainly enjoy playing it though, everyone has their own opinions and mine is that the game is good and i enjoy it but others will have their own opinions so if your thinking of getting the game, do what you think is best try it out or leave it be its up to you :) Worst case scenario you try it, dont like it then uninstall it xx",11,2023-11-16 22:52:00,True
76561198390186169,This is not a good videogame nor a good company.,0,2023-10-23 02:50:34,False
76561198320772186,Win all your competitive games and still not rank up.  Competitive is really poorly done.,11,2023-10-19 04:34:22,False
76561198796404863,Just play tf2,8,2023-10-16 01:05:34,False
76561198003514747,"This fps is very sniper-centric. If you have a Widowmaker or a Hanzo on your team that can aim decently or better, and have an aim bot (blizzard does nothing about them), then you can win.",0,2023-10-15 10:59:22,False
76561198119479018,haha i keep playing and they keep taking my money.,27,2023-10-13 17:54:24,True
76561198255170358,dog,0,2023-10-12 20:28:17,False
76561198043490621,Bad,0,2023-09-16 22:18:22,False
76561198434219105,"I still play this game but the game is full of issues from poor balancing, both in the sense of skill based matchmaking and in hero balancing, as well as a terrible ranked system. (no reason you should have to win 5 games to rank up or down. Just make it so you see what it does every game.) 

Hopefully they start turning it around soon.",2,2023-09-15 03:02:33,False
76561198055707346,Awesome game. Deserves more love <3,2,2023-09-14 23:46:30,True
76561198012222450,"So many cheats and bots these days in most FPS, so I play the AI only, with ""supposed"" teammates on the easiest level.   I don't play for points, leveling, cool locks, but I do purchase things just to fund the company.   I play to get my head out of the F'ed up world we live in.   While playing, we are doing great and just about to win then all of a sudden, AI becomes unstoppable.  We spend the next 5 minutes dying over and over.  My Gift to Blizzard - UNINSTALLED!",4,2023-09-07 01:22:04,False
76561198262453100,overwat,6,2023-08-31 23:38:36,True
76561198451925716,i like this amongus update,3,2023-08-31 04:41:28,True
76561198077737537,"Despite the balance issues and bad business decisions, if you stay away from competitive, the game is alright to play. I have more fun playing quick play and arcade than I do with comp anyways.",4,2023-08-29 06:34:48,True
76561198061639792,.,2,2023-08-26 16:46:57,False
76561198044260220,lmao wtf,4,2023-08-26 01:56:45,False
76561198311751501,"OVERWATCH IS BACK BABY. ALSO BUFF GENJI BLADE TO 8 SECONDS ONLY OG's REMEMBER. oh and nerf orisa cause her javelin is so strong.

3 months later --->

10 min queue time? for arcade? blizz wake up dont let it die xD or is it dead already?
1 week later--->

OKAY MAUI FROM VAIANA IS IN THE GAME, ONCE AGAIN OVERWATCH IS SO BACK BABY


SO I HEARD THIS SONG FROM LE SERAFIM ENTITLED ""PERFECT NIGHT"" AND I CANT BE BOTHERED WITH THE FACT THAT I BOUGHT THE SKINS FORM THEIR COLLAB CAUSE THE SONG IS SO FIRE",1,2023-08-21 17:01:52,True
76561198445369578,Need I say more?,10,2023-08-20 19:18:38,False
76561199002593692,DOESNT EVEN RUN ON MY PC,0,2023-08-19 17:23:47,False
76561198056944940,"I cant really say anything that the other 140,000 reviews (at this time) have already elaborated on. Not worth your time",6,2023-08-19 06:29:02,False
76561198984456841,boooooooooo game takes my money and does fuck all with it :(,3,2023-08-19 00:33:19,False
76561199075842699,The only good thing about this game is the content creators. One of them made 34 tips for every hero and it helped me improve. Just search up rule 34 for any hero in the game and you should find it.,34,2023-08-18 03:05:34,False
76561198186977871,TF2 is also free! play that instead.,76,2023-08-16 07:16:00,False
76561198130170230,I'll cast my chips in the fire.,5,2023-08-16 06:33:53,False
76561198306439061,"this is the greatest game ever made, thank you
",1,2023-08-14 14:46:45,True
76561198241105912,Damn???? Fr????,9,2023-08-14 01:45:34,False
76561198949326367,gmjmmm,1,2023-08-14 01:26:52,True
76561198248539040,"Pros: The game is very fun when you get balanced teams.

Cons: You never get balanced teams.

Don't play unless you're a masochist. Seriously, it's always just one team curb stomping the other, just absolutely zero balance.",57,2023-08-13 23:05:25,False
76561199029856069,I installed this game from steam just to say that I fucking hate this game. Even overwatch r34 developers make better content than this shit. They also make it faster. Even legaue of legends is better,16,2023-08-13 15:25:57,False
76561198238925342,Another 20 trillion kiriko skins,1,2023-08-13 15:02:10,False
76561198102213297,Too hard to play plus my friend keep 破防.,3,2023-08-13 08:55:34,False
76561198023674635,"Developers of hentai games put more work in their games.

Edit: Still bad.",26,2023-08-13 08:47:38,False
76561198026924185,"""And the most hated game of the year award goes to .........""",24,2023-08-13 04:12:52,True
76561198318825892,its just here for money,21,2023-08-12 19:51:16,False
76561199020896836,"BOBBY KOTICK F****,******.******** YOU",35,2023-08-12 07:33:23,False
76561198413502575,"terrible game, terrible company, terrible game again",38,2023-08-12 05:57:32,False
76561198385050576,It's Overwatch. Appreciate it being added to steam.,5,2023-08-11 18:53:30,True
76561198051154557,They dare to plague this platform.,83,2023-08-11 15:47:40,False
76561198059662011,"I met my wife in this game, so it's not all that bad",46,2023-08-11 08:41:38,True
76561198196003826,"Oh hey! OW is on steam now!
(buys the ultimate edition for the fuck of it)
(get in the game to find that i didnt receive ANY of the extra content that i bought)
I am once again slapped in the face on how terrible blizzard treats this game.",148,2023-08-11 04:18:42,False
76561198328689641,"Never seen actual theft from a game on steam before. Makes sense it was blizzard.

28 hours on steam, still shit
111 hours on steam, still shit
241 hours on steam, mythic skins ruinned :(

i am not review bombing this game, I am saying what i beleive",77,2023-08-11 03:19:50,False
